id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
20393141,Large bedroom ensuite,48039848434,verified,Samantha,Brooklyn,East New York,40.67154,-73.87913,United States,US,False,flexible,Private room,2017.0,"$1,007 ",$201 ,3.0,2.0,10/7/2018,0.19,5.0,1.0,179.0,"If you are new to Airbnb, the idea is that I’m not renting a room, but rather sharing my home. I live and work here, and enjoy meeting new people. It's like having old friends visit, not like a hotel. You are welcome to make yourself at home in the common living areas and to use the kitchen, but please leave everything as clean and put away as you have found it. As we will be sharing a bathroom, I appreciate your tidying up and keeping personal items in your room. The cat is not allowed outdoors – he can be sneaky so please don’t leave doors open and keep an eye out for him. You are welcome to the kitchen (and common areas), thank you for cleaning your dishes after using them.   I am environmentally friendly and appreciate you being mindful as well.  Thank you for being considerate and for treating the home as you would yours.  Please turn off lights, fans (and AC or heaters when available) when not in the bedroom.  Always lock doors and first floor windows when outside of the home.  P",
20393694,Bright Brooklyn Studio,75703679025,unconfirmed,Caroline,Brooklyn,Bedford-Stuyvesant,40.68056,-73.95372,United States,US,False,strict,Entire home/apt,2004.0,$907 ,$181 ,3.0,5.0,6/10/2019,0.66,2.0,1.0,4.0,,
20394246,Art Gallery apartment in a Queens’ Victorian house,11689016852,verified,Andrzej,Queens,Woodhaven,40.69508,-73.86032,United States,US,False,strict,Entire home/apt,2019.0,"$1,177 ",$235 ,3.0,24.0,7/7/2019,2.55,3.0,1.0,308.0,Take shoes off when you come in,
20394798,Williamsburg Duplex with outdoor deck,44170979210,verified,Jason,Brooklyn,Williamsburg,40.71399,-73.9454,United States,US,False,flexible,Entire home/apt,2019.0,$165 ,$33 ,6.0,1.0,1/1/2019,0.16,5.0,1.0,71.0,This is a quiet home. No parties. No pets. No smoking.,
20395351,"Charming, Sunny West Village 1BR - Prime Location!",66371830385,unconfirmed,Jenna,Manhattan,West Village,40.73641,-73.99929,United States,US,False,strict,Entire home/apt,2010.0,$177 ,$35 ,2.0,3.0,4/23/2019,0.34,3.0,1.0,0.0,"NO PETS!  NO SMOKING ON PREMISES! NO PARTY! A printed house rule will be provided. Please be respectful to others when all rooms are booked. 10 AM Check-out and Check-in is between 12 PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50. Respect yourself, Respect others, clean up after yourself.  No Smoking/drinking in apt.  Thank You! Location Rules: The ""Exact Address Location Is Not Given.  It Is Not Disclosed For Security Reasons"" And Is Given Out 24 Hours Prior to Check-in.  If This Is a Problem for You, Please STOP Here And Contact Other Hosts for Your Stay.   This Is a Part Of My House Rules.",
20395903,~Flatiron 2 Bedroom~Amazing Location~Sleeps 6~,55606318815,verified,Ryan,Manhattan,Midtown,40.74478,-73.98442,United States,US,False,strict,Entire home/apt,2009.0,$184 ,$37 ,4.0,32.0,6/21/2019,3.04,5.0,1.0,255.0,"No smoking, drinking. Respect yourself , respect other, clean up after yourself. Late check in after 9 pm and before 9 a.m. is $50, lock out is $50.  Thank you ",
20396455,Superior Studio with Balcony,27487234852,verified,Bassam,Brooklyn,Bay Ridge,40.63334,-74.01784,United States,US,False,moderate,Private room,2005.0,"$1,048 ",$210 ,1.0,40.0,7/4/2019,3.79,2.0,2.0,169.0,"NO PETS!  NO SMOKING ON PREMISES!  NO PARTY! NO ""DRUGS"" - Keep the Place Clean at All Times! - Do Not Ask the ""Neighbors"" for anything.  Ask Me!  - No Neighbors Interaction! - No ""Drugs""!  - No Noise! A printed house rule will be provided. Please be respectful to others when all rooms are booked. 10 AM Check-out and Check-in is between 12 PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50. Respect yourself, Respect others, clean up after yourself.  No Smoking/drinking in apt.  Thank You! Location Rules: The ""Exact Address Location Is Not Stockton St.  It Is 2 Streets Away.  It Is Not Disclosed For Security Reasons"" And Is Given Out 24 Hours Prior to Check-in.  If This Is a Problem for You, Please STOP Here And Contact Other Hosts for Your Stay.   This Is a Part Of My House Rules.",
20397007,Room in heart of Williamsburg on Bedford Ave.,92138238409,verified,Colin,Brooklyn,Williamsburg,40.71289,-73.9637,United States,US,False,moderate,Private room,2019.0,"$1,187 ",$237 ,1.0,0.0,,,3.0,1.0,0.0,,
20397560,luz lunar bibis,93151875101,unconfirmed,Gabriel,Bronx,Norwood,40.87633,-73.88328,United States,US,True,strict,Private room,2008.0,"$1,066 ",$213 ,1.0,18.0,7/1/2019,1.93,5.0,1.0,153.0,"No smoking or drinking in the apt. Lock out will be $50. late check in after 9 pm and before 9 a.m. is $50. Respect yourself, respect other, clean up after yourself. Thank you",
20398112,Your Private Safe-Clean Haven w/Private Bath,19284990846,unconfirmed,Haidy,Bronx,Pelham Bay,40.84633,-73.83029,United States,US,False,flexible,Private room,2003.0,$659 ,$132 ,2.0,28.0,6/25/2019,2.69,2.0,1.0,78.0,,
20398664,Big Bed Paradise,34778008448,verified,Amarjit S,Staten Island,Arrochar,40.59623,-74.0839,United States,US,True,flexible,Private room,2005.0,$894 ,$179 ,4.0,8.0,6/8/2019,0.85,2.0,8.0,290.0,,
20399217,Lush mid-century haven in Greenpoint,7390337335,verified,Laine,Brooklyn,Greenpoint,40.73347,-73.95164,United States,US,False,strict,Private room,2017.0,$975 ,$195 ,3.0,2.0,11/24/2018,0.2,4.0,1.0,0.0,"NO SMOKING, please stop smoking a block away so as not to bring smoke-filled lungs into the house, I'm highly sensitive, and it makes me feel sick. Please clean after yourself on an on-going basis, especially in the common areas. We recycle paper, glass, metal in a separate bin, and throw food, plastic bags, and wrappers into the normal trash, can you participate? This 100 year old building has character in the details, but might appear less clean. The wood work was painted white before I moved in. I consistently use bleach between guests, but the grooves have ""greyed"" overtime, and I haven't repainted yet. I hope you won't be that picky ;-) My end-of-stay cleaning fee is to cover my time and expenses washing, drying, changing the sheets and sanitizing the room in between guests. I don't do any daily cleaning (of your room, the bathroom or the kitchen).  I only clean in-between guests or when needed - I noticed I am not a clean freak, I go after the obvious (bread crumbs and slime) - s",
20399769,A Cozy Place to Stay in Woodside Queens!,23369680305,unconfirmed,Kazuya,Queens,Maspeth,40.73786,-73.90616,United States,US,False,flexible,Private room,2005.0,$198 ,$40 ,30.0,1.0,5/31/2019,0.77,5.0,103.0,235.0,Please make sure the front house doors are locked when leaving. Please return keys to lock box upon check-out. Please limit use of the 2nd floor resident's bathroom to nighttime breaks only. The back areas of house are being renovated and are off-limits.,
20400321,NYC Chelsea Luxury Modern Studio,77904843908,unconfirmed,Alice,Manhattan,Chelsea,40.73918,-73.99753,United States,US,False,moderate,Entire home/apt,2005.0,$232 ,$46 ,6.0,5.0,12/31/2018,0.56,5.0,1.0,0.0,Friendly pets allowed. Please don't let the cat out. Smoking allowed on balcony.,
20400874,Sonder | 116 John | Pleasant 1BR + Gym,36812305335,verified,Sonder,Manhattan,Financial District,40.70776,-74.00477,United States,US,True,flexible,Entire home/apt,2020.0,$75 ,$15 ,29.0,0.0,,,2.0,96.0,313.0,No Smoking & No Pets,
20401426,Spacious Bright Private Bedroom In Williamsburg!!!,72628765617,unconfirmed,Ali,Brooklyn,Williamsburg,40.71407,-73.93856,United States,US,False,moderate,Private room,2012.0,$478 ,$96 ,5.0,3.0,10/7/2018,0.31,4.0,1.0,0.0,"This is a fragrance free property.  I have fragrance free shampoo, conditioner, body wash and soap available.  If you could refrain from wearing perfume or cologne and using strong smelling shampoo and soap I would really appreciate it.  Natural products made with essential oils and herbs are fine.  For example, Aubrey Organics, Desert Essence and Avalon Organics are made with ingredients such as lavender, rose and coconut which are all fine. The room is on the third floor. There is no curfew.  I will give you a key and you can come and go as you please. I have an active life so sometimes I am not home but I do my best to be available by phone or text to assist you with your needs.  If you need something you can always call me, whether it is early in the morning or late at night.   You can keep things in the fridge and use the kitchen. You can use the washing machine and the dryer. This is a non-smoking household.  This includes the porch and the outdoor areas around the house.  Sorry,",
20401978,Private Room in the heart of Williamsburg,52505518905,unconfirmed,Karim,Brooklyn,Williamsburg,40.71893,-73.95866,United States,US,True,flexible,Private room,2016.0,$723 ,$145 ,1.0,47.0,7/6/2019,4.35,2.0,1.0,28.0,No Smoking in the building and common courtesy and respect. Roomate who rents with me needs use of the batroom around 7:15 am to  get ready for work. Enjoy your time here in Boston!,
20402530,"Beautiful, sunny, private apartment",83720815583,verified,Martha,Brooklyn,Sunset Park,40.64704,-74.00819,United States,US,False,flexible,Entire home/apt,2019.0,$503 ,$101 ,4.0,23.0,6/11/2019,2.61,4.0,1.0,31.0,#NAME?,
20403083,"large, stylish, airy East Village loft apartment!",75967811118,verified,Yemisi,Manhattan,East Village,40.72307,-73.98369,United States,US,True,moderate,Entire home/apt,2020.0,$430 ,$86 ,3.0,7.0,5/5/2019,0.69,2.0,1.0,0.0,#NAME?,
20403635,"Studio near times grand central, Times Square, UN",1074774907,unconfirmed,Viswanadha,Manhattan,Midtown,40.75216,-73.97172,United States,US,True,strict,Entire home/apt,2019.0,"$1,155 ",$231 ,1.0,2.0,9/23/2018,0.2,3.0,1.0,0.0,"Contact us for reservations. Check in is 3pm, check out at 11am, though other arrangements can be made.",
20404187,Spacious Lower East Side Room,82946675224,verified,Christian,Manhattan,Lower East Side,40.72093,-73.98596,United States,US,True,flexible,Private room,2018.0,$765 ,$153 ,3.0,17.0,1/28/2019,1.65,5.0,1.0,188.0,"•Smoking is allowed outside the house.  •Sorry, no pets  •Please take shoes off in the living room. •Do not flush anything down toilet except toilet paper •Please maintain a reasonable volume •Please respect the property •Do not purchase anything on cable",
20404740,New York Apartment,98342871281,unconfirmed,Karen,Manhattan,Civic Center,40.7131,-74.00527,United States,US,False,moderate,Entire home/apt,2005.0,"$1,109 ",$222 ,15.0,0.0,,,3.0,1.0,0.0,"NO SMOKING, please stop smoking a block away so as not to bring smoke-filled lungs into the house, I'm highly sensitive, and it makes me feel sick. Please clean after yourself on an on-going basis, especially in the common areas. We recycle paper, glass, metal in a separate bin, and throw food, plastic bags, and wrappers into the normal trash, can you participate? This 100 year old building has character in the details, but might appear less clean. The wood work was painted white before I moved in. I consistently use bleach between guests, but the grooves have ""greyed"" overtime, and I haven't repainted yet. I hope you won't be that picky ;-) My end-of-stay cleaning fee is to cover my time and expenses washing, drying, changing the sheets and sanitizing the room in between guests. I don't do any daily cleaning (of your room, the bathroom or the kitchen).  I only clean in-between guests or when needed - I noticed I am not a clean freak, I go after the obvious (bread crumbs and slime) - s",
20405292,Affordable bedroom in Brooklyn townhouse.,78907850230,verified,Julie,Brooklyn,East Flatbush,40.6504,-73.95011,United States,US,True,moderate,Private room,2005.0,$984 ,$197 ,3.0,2.0,2/18/2019,0.19,3.0,2.0,0.0,,
20405844,"""In the Clouds"" Brooklyn Heights Studio",7007990163,verified,Jenna,Brooklyn,Brooklyn Heights,40.69503,-73.99475,United States,US,False,moderate,Entire home/apt,2012.0,$306 ,$61 ,8.0,1.0,9/27/2018,0.1,3.0,1.0,207.0,No Smoking and No Pets,
20406397,beautiful modern 1 bed room apt,7095669452,unconfirmed,Alex,Manhattan,Chelsea,40.74813,-74.00478,United States,US,True,flexible,Private room,2005.0,$970 ,$194 ,2.0,4.0,5/28/2019,0.45,2.0,1.0,0.0,,
20406949,Spacious Room in Midtown East Apartment,38882689051,unconfirmed,Buke,Manhattan,Midtown,40.76043,-73.97075,United States,US,False,moderate,Private room,2019.0,$901 ,$180 ,3.0,3.0,10/14/2018,0.31,2.0,2.0,127.0,"I have neighbors and work in the morning, so I ask that you be courteous with noise levels at night and in the morning. Please clean up after yourself if you make a mess or cook. Please be dog friendly. I have an adorable and quiet Boston Terrier, he is kennel and house trained and walked throughout the day, but he is home during the day.",
20407501,Bright and Cozy Room in Williamsburg,65367725490,verified,Pauline,Brooklyn,Williamsburg,40.7073,-73.96607,United States,US,False,strict,Private room,2010.0,$566 ,$113 ,4.0,17.0,4/7/2019,1.59,4.0,2.0,131.0,"No smoking  and  Please respect each others space . When leaving out your space please dress respectful to other guess  though out the house . ( example , if you are in the house please wear a Robe of some sort .",
20408053,"Clean, Cozy Home in Perfect Park Slope Location",52339470834,unconfirmed,Young Jean,Brooklyn,Park Slope,40.68178,-73.97957,United States,US,True,strict,Entire home/apt,2013.0,$678 ,$136 ,120.0,0.0,,,5.0,1.0,0.0,"All guests are expected to be respectful and mindful of shared spaces, including bathroom, kitchen, and TV room. This includes cleaning up after you and your group in all shared areas. Absolutely no smoking. Guests arriving or returning after 10:00pm must maintain a courteous volume in consideration of other guests. Pets are welcome! If you have a pet and use the backyard, please clean up after your pet.",
20408606,South Williamsburg Condo - Rooftop & Balcony,653456847,unconfirmed,Julie,Brooklyn,Williamsburg,40.71113,-73.96181,United States,US,False,moderate,Entire home/apt,2007.0,$62 ,$12 ,3.0,1.0,9/30/2018,0.11,3.0,1.0,9.0,"All I ask is that you are respectful of my home and things, as well as my neighbors, who are excellent! Oh, and no indoor smoking, please :)",
20409158,Spacious Private Room near Train and Prospect Park,6628038945,unconfirmed,Aaron,Brooklyn,Prospect-Lefferts Gardens,40.65815,-73.95546,United States,US,False,flexible,Private room,2015.0,$452 ,$90 ,31.0,3.0,6/1/2019,0.45,4.0,2.0,84.0,"No pets, no smoking or partying.  No rental to guests under 25.",
20409710,Sunny Apt in Brooklyn Close to Prospect Park,50600643853,unconfirmed,Sophia,Brooklyn,Kensington,40.63472,-73.97268,United States,US,True,moderate,Private room,2021.0,$804 ,$161 ,3.0,2.0,1/1/2019,0.19,3.0,1.0,281.0,"All guests are expected to be respectful and mindful of shared spaces, including bathroom, kitchen, and TV room. This includes cleaning up after you and your group in all shared areas. Absolutely no smoking. Guests arriving or returning after 9:00pm must maintain a courteous volume in consideration of other guests. Pets are welcome! If you have a pet and use the backyard, please clean up after your pet.",
